label;latitude;longitude
sasnieres;47,72;0,92
selles_sur_cher;47,28;1,56
souesmes;47,46;2,17
souge;47,78;0,73
talcy;47,77;1,44
tourailles;47,69;1,16
vievy_le_raye;47,87;1,3
villeherviers;47,36;1,81
villeromain;47,72;1,15
vineuil;47,59;1,39
vouzon;47,64;2,05
yvoy_le_marron;47,64;1,85
amilly;47,99;2,78
augerville_la_riviere;48,25;2,42
autry_le_chatel;47,6;2,6
baccon;47,88;1,62
bazoches_les_gallerandes;48,16;2,05
beauchamps_sur_huillard;47,94;2,45
beaulieu_sur_loire;47,54;2,8
boiscommun;48,04;2,36
boisseaux;48,25;1,99
bonnee;47,79;2,39
bonny_sur_loire;47,58;2,84
bougy_lez_neuville;48,04;2,02
bucy_st_liphard;47,94;1,75
la_bussiere;47,73;2,75
chailly_en_gatinais;47,94;2,53
champoulet;47,65;2,92
la_chapelle_st_mesmin;47,89;1,83
la_chapelle_sur_aveyron;47,87;2,87
charsonville;47,93;1,57
chatillon_coligny;47,82;2,88
chaussy;48,16;1,99
combleux;47,9;1,99
courtemaux;48,04;2,93
crottes_en_pithiverais;48,11;2,07
dimancheville;48,24;2,42
dordives;48,15;2,77
echilleuses;48,17;2,44
escrignelles;47,71;2,82
faverelles;47,59;2,94
fay_aux_loges;47,93;2,16
ferolles;47,83;2,12
la_ferte_st_aubin;47,71;1,93
freville_du_gatinais;48,02;2,45
gien;47,71;2,67
girolles;48,07;2,72
guigneville;48,22;2,17
gy_les_nonains;47,93;2,85
le_malesherbois;48,28;2,35
le_malesherbois;48,28;2,35
marcilly_en_villette;47,77;2,03
mardie;47,9;2,07
migneres;48,05;2,62
mignerette;48,06;2,6
montbarrois;48,05;2,4
morville_en_beauce;48,26;2,16
nibelle;48,01;2,31
ousson_sur_loire;47,6;2,79
oussoy_en_gatinais;47,9;2,64
outarville;48,21;2,02
ouzouer_des_champs;47,88;2,71
ouzouer_sous_bellegarde;47,99;2,48
pannes;48,01;2,67
pithiviers_le_vieil;48,17;2,21
poilly_lez_gien;47,66;2,59
presnoy;47,96;2,56
puiseaux;48,21;2,47
st_germain_des_pres;47,97;2,85
st_hilaire_les_andresis;48,05;3,02
st_martin_sur_ocre;47,65;2,64
sceaux_du_gatinais;48,12;2,59
sigloy;47,84;2,22
thimory;47,93;2,59
tournoisis;48;1,62
yevre_la_ville;48,14;2,32
yevre_la_ville;48,14;2,32
allainville;48,72;1,29
anet;48,85;1,44
commune_nouvelle_d_arrou;48,1;1,13
commune_nouvelle_d_arrou;48,1;1,13
authon_du_perche;48,19;0,89
bailleau_le_pin;48,36;1,32
berou_la_mulotiere;48,74;1,07
bethonvilliers;48,23;0,9
beville_le_comte;48,44;1,7
la_bourdiniere_st_loup;48,32;1,43
brezolles;48,69;1,06
brou;48,22;1,16
cernay;48,38;1,23
challet;48,56;1,43
la_chapelle_d_aunainville;48,42;1,8
la_chapelle_fortin;48,65;0,86
chartainvilliers;48,54;1,55
les_chatelets;48,66;1,02
les_chatelliers_notre_dame;48,35;1,21
chaudon;48,65;1,49
la_chaussee_d_ivry;48,89;1,49
chuisnes;48,44;1,19
cloyes_les_trois_rivieres;48;1,29
cloyes_les_trois_rivieres;48;1,29
les_corvees_les_yys;48,37;1,15
le_coudray;48,42;1,5
coudray_au_perche;48,24;0,86
crecy_couve;48,68;1,28
crucey_villages;48,67;1,11
dampierre_sous_brou;48,22;1,11
denonville;48,39;1,8
donnemain_st_mames;48,1;1,37
ecluzelles;48,71;1,42
les_etilleux;48,24;0,82
faverolles;48,68;1,58
fontaine_la_guyon;48,48;1,3
fontaine_les_ribouts;48,65;1,25
la_framboisiere;48,6;1,02
fresnay_le_comte;48,3;1,48
gallardon;48,53;1,69
gasville_oiseme;48,47;1,55
gellainville;48,42;1,54
germainville;48,75;1,48
gilles;48,91;1,52
le_gue_de_longroi;48,49;1,71
hanches;48,6;1,65
janville_en_beauce;48,2;1,85
lamblore;48,63;0,92
landelles;48,46;1,19
logron;48,14;1,25
loigny_la_bataille;48,13;1,72
lumeau;48,11;1,78
maillebois;48,63;1,15
arcisses;48,33;0,9
marolles_les_buis;48,37;0,94
marville_moutiers_brule;48,67;1,38
meslay_le_grenet;48,37;1,39
le_mesnil_simon;48,89;1,53
mignieres;48,36;1,42
moinville_la_jeulin;48,38;1,7
mondonville_st_jean;48,36;1,82
montharville;48,18;1,33
montigny_sur_avre;48,72;1,01
montireau;48,41;1,04
moriers;48,22;1,44
morvilliers;48,65;0,95
mottereau;48,25;1,17
neuvy_en_beauce;48,28;1,87
nogent_le_roi;48,63;1,52
nogent_le_rotrou;48,32;0,8
orgeres_en_beauce;48,14;1,68
poisvilliers;48,51;1,46
pontgouin;48,49;1,15
poupry;48,1;1,83
prunay_le_gillon;48,37;1,64
la_puisaye;48,61;0,97
st_ange_et_torcay;48,65;1,21
st_eman;48,32;1,2
st_germain_le_gaillard;48,42;1,25
st_leger_des_aubees;48,41;1,75
st_lubin_de_cravant;48,71;1,1
st_lubin_de_la_haye;48,82;1,56
st_martin_de_nigelles;48,61;1,61
st_remy_sur_avre;48,75;1,24
saumeray;48,25;1,32
senonches;48,56;1,02
serazereux;48,6;1,44
le_thieulin;48,41;1,14
thimert_gatelles;48,56;1,26
tremblay_les_villages;48,59;1,37
amilly;48,44;1,41
tremblay_les_villages;48,59;1,37
argenvilliers;48,28;0,97
umpeau;48,47;1,67
commune_nouvelle_d_arrou;48,1;1,13
vaupillon;48,46;0,97
commune_nouvelle_d_arrou;48,1;1,13
eole_en_beauce;48,21;1,67
auneau_bleury_st_symphorien;48,5;1,77
eole_en_beauce;48,21;1,67
baudreville;48,33;1,89
villars;48,23;1,54
bazoches_en_dunois;48,09;1,57
villemeux_sur_eure;48,67;1,46
bazoches_les_hautes;48,16;1,82
yermenonville;48,55;1,62
beauvilliers;48,3;1,65
ymeray;48,51;1,7
belhomert_guehouville;48,51;1,05
bouglainval;48,56;1,51
le_boullay_les_deux_eglises;48,63;1,33
le_boullay_thierry;48,63;1,43
boutigny_prouais;48,73;1,57
bullainville;48,17;1,51
champrond_en_perchet;48,31;0,89
champseru;48,49;1,65
charonville;48,28;1,31
chateaudun;48,08;1,33
chatenay;48,36;1,88
cloyes_les_trois_rivieres;48;1,29
cloyes_les_trois_rivieres;48;1,29
combres;48,34;1,06
courbehaye;48,15;1,61
courville_sur_eure;48,45;1,25
dambron;48,12;1,87
dreux;48,75;1,36
escorpain;48,72;1,21
la_ferte_vidame;48,6;0,88
fontenay_sur_conie;48,17;1,68
fresnay_le_gilmert;48,51;1,42
fresnay_l_eveque;48,26;1,81
garancieres_en_beauce;48,43;1,91
garnay;48,7;1,34
gas;48,56;1,67
gohory;48,17;1,22
houville_la_branche;48,44;1,64
janville_en_beauce;48,2;1,85
laons;48,7;1,19
lethuin;48,38;1,86
levainville;48,49;1,75
leves;48,48;1,47
mainvilliers;48,46;1,45
la_manceliere;48,64;0,99
marboue;48,12;1,31
arcisses;48,33;0,9
meauce;48,48;0,99
merouville;48,3;1,9
meslay_le_vidame;48,28;1,48
mezieres_en_drouais;48,73;1,44
miermaigne;48,25;1
mittainvilliers_verigny;48,51;1,33
mittainvilliers_verigny;48,51;1,33
nottonville;48,12;1,53
oinville_sous_auneau;48,47;1,71
olle;48,39;1,3
ormoy;48,62;1,47
orrouer;48,41;1,28
oulins;48,87;1,49
pre_st_martin;48,22;1,47
les_ressuintes;48,6;0,93
st_avit_les_guespieres;48,27;1,26
villemaury;48,05;1,46
ste_gemme_moronval;48,74;1,41
st_denis_des_puits;48,38;1,16
st_maur_sur_le_loir;48,15;1,42
st_piat;48,55;1,58
st_victor_de_buthon;48,41;0,98
sancheville;48,18;1,58
santilly;48,15;1,88
la_saucelle;48,63;1,03
saulnieres;48,66;1,27
saussay;48,85;1,41
senonches;48,56;1,02
souance_au_perche;48,27;0,84
treon;48,68;1,33
trizay_coutretot_st_serge;48,29;0,88
varize;48,08;1,53
eole_en_beauce;48,21;1,67
villiers_st_orien;48,14;1,49
vitray_en_beauce;48,28;1,42
les_villages_voveens;48,27;1,59
les_villages_voveens;48,27;1,59
yevres;48,19;1,19
ambrault;46,78;1,95
anjouin;47,2;1,81
arthon;46,69;1,71
baraize;46,48;1,57
briantes;46,55;2,02
buxieres_d_aillac;46,64;1,75
ceaulmont;46,53;1,56
chabris;47,25;1,66
champillet;46,55;2,11
la_chapelle_st_laurian;47,05;1,78
chasseneuil;46,66;1,49
chouday;46,92;2,05
coings;46,88;1,72
ecueille;47,08;1,35
fontenay;47,05;1,74
giroux;47,07;1,91
levroux;46,97;1,6
levroux;46,97;1,6
liniez;47,01;1,76
lourouer_st_laurent;46,62;2,02
luant;46,73;1,56
lucay_le_libre;47,09;1,92
lurais;46,69;0,94
lye;47,22;1,47
maron;46,8;1,86
mauvieres;46,58;1,11
meunet_planches;46,84;1,97
mouhet;46,39;1,44
moulins_sur_cephons;47,01;1,56
murs;46,93;1,16
niherne;46,8;1,56
nuret_le_ferron;46,69;1,43
badecon_le_pin;46,53;1,6
pruniers;46,78;2,06
reuilly;47,08;2,01
st_aigny;46,63;1,01
st_aoustrille;46,93;1,93
st_chartier;46,68;1,98
ste_fauste;46,85;1,87
st_gaultier;46,65;1,43
st_genou;46,91;1,35
ste_lizaigne;47,01;2
st_maur;46,8;1,62
sassierges_st_germain;46,76;1,89
sazeray;46,45;2,05
thevet_st_julien;46,63;2,07
tournon_st_martin;46,73;0,98
tranzault;46,62;1,85
valencay;47,16;1,56
vicq_exemplet;46,62;2,14
vicq_sur_nahon;47,1;1,56
vigoulant;46,44;2,08
vigoux;46,52;1,47
vijon;46,44;2,12
vineuil;46,91;1,65
abilly;46,94;0,73
anche;47,13;0,31
artannes_sur_indre;47,28;0,59
auzouer_en_touraine;47,55;0,94
avrille_les_ponceaux;47,39;0,3
azay_sur_indre;47,2;0,94
le_boulay;47,6;0,84
braye_sur_maulne;47,56;0,26
bridore;47,04;1,08
la_celle_st_avant;47,02;0,62
cere_la_ronde;47,25;1,18
chambourg_sur_indre;47,17;0,97
chancay;47,45;0,88
chaveignes;47,02;0,35
chemille_sur_indrois;47,15;1,16
chouze_sur_loire;47,25;0,11
ciran;47,05;0,87
cravant_les_coteaux;47,17;0,34
crouzilles;47,13;0,47
dame_marie_les_bois;47,55;1,05
dierre;47,35;0,96
faye_la_vineuse;46,95;0,34
langeais;47,35;0,36
loches;47,12;0,97
luble;47,53;0,26
luynes;47,41;0,54
marcilly_sur_maulne;47,55;0,22
marray;47,62;0,7
mettray;47,45;0,66
monnaie;47,5;0,79
neuille_le_lierre;47,51;0,92
neuilly_le_brignon;46,97;0,78
panzoult;47,16;0,41
la_riche;47,38;0,64
st_aubin_le_depeint;47,62;0,4
st_benoit_la_foret;47,21;0,32
st_epain;47,15;0,58
st_nicolas_des_motets;47,58;1,03
st_paterne_racan;47,58;0,47
coteaux_sur_loire;47,3;0,31
coteaux_sur_loire;47,3;0,31
semblancay;47,5;0,56
sepmes;47,08;0,68
seuilly;47,13;0,16
souvigne;47,52;0,4
valleres;47,31;0,47
veretz;47,35;0,81
verneuil_sur_indre;47,04;1,03
villandry;47,33;0,5
villedomer;47,55;0,87
villeperdue;47,2;0,64
villiers_au_bouin;47,58;0,28
baudres;47,05;1,57
beaulieu;46,39;1,3
les_bordes;46,98;1,96
brives;46,86;1,93
buxeuil;47,12;1,68
buzancais;46,89;1,41
celon;46,53;1,51
chalais;46,54;1,22
la_chatre;46,57;1,99
chitray;46,66;1,36
cluis;46,54;1,74
concremiers;46,59;1,02
diou;47,05;2,01
fredille;47;1,48
heugnes;47,03;1,39
jeu_maloches;47,05;1,44
lignac;46,48;1,2
le_magny;46,56;1,96
meobecq;46,74;1,41
mezieres_en_brenne;46,81;1,26
migne;46,71;1,3
montchevrier;46,48;1,75
montgivray;46,6;1,97
montierchaume;46,87;1,78
montlevicq;46,58;2,08
neuvy_st_sepulchre;46,59;1,81
orville;47,14;1,78
palluau_sur_indre;46,95;1,31
pouligny_st_pierre;46,68;1,05
preaux;47,03;1,31
roussines;46,46;1,38
rouvres_les_bois;47,07;1,65
sacierges_st_martin;46,5;1,36
st_aubin;46,86;2,03
st_christophe_en_boucherie;46,68;2,12
st_civran;46,49;1,4
ste_gemme;46,86;1,33
st_hilaire_sur_benaize;46,56;1,07
st_lactencin;46,9;1,5
st_pierre_de_jards;47,1;1,97
sauzelles;46,65;0,99
semblecay;47,22;1,69
val_fouzon;47,2;1,63
verneuil_sur_igneraie;46,65;2,01
villedieu_sur_indre;46,84;1,52
villentrois_faverolles_en_berry;47,18;1,42
villentrois_faverolles_en_berry;47,18;1,42
athee_sur_cher;47,31;0,9
azay_sur_cher;47,33;0,85
beaumont_louestault;47,58;0,67
berthenay;47,36;0,52
bossee;47,11;0,73
bournan;47,07;0,73
boussay;46,85;0,89
braye_sous_faye;46,98;0,33
candes_st_martin;47,2;0,07
la_celle_guenand;46,95;0,9
cerelles;47,5;0,69
chambon;46,84;0,83
champigny_sur_veude;47,06;0,33
la_chapelle_blanche_st_martin;47,08;0,78
la_chapelle_sur_loire;47,25;0,22
charnizay;46,92;0,99
chateau_la_valliere;47,53;0,33
chemille_sur_deme;47,66;0,67
chezelles;47,07;0,44
chinon;47,17;0,24
chisseaux;47,35;1,1
cussay;47,02;0,77
druye;47,3;0,53
epeigne_sur_deme;47,68;0,62
esves_le_moutier;47,03;0,9
ferriere_larcon;47;0,87
gizeux;47,39;0,19
descartes;46,99;0,7
lerne;47,14;0,11
lignieres_de_touraine;47,29;0,42
limeray;47,46;1,03
louans;47,18;0,74
montreuil_en_touraine;47,49;0,95
neuil;47,18;0,53
neuille_pont_pierre;47,55;0,55
neuvy_le_roi;47,6;0,59
nouatre;47,03;0,56
pernay;47,45;0,52
pussigny;46,99;0,55
razines;46,98;0,4
rigny_usse;47,25;0,3
rivarennes;47,25;0,36
rouziers_de_touraine;47,53;0,65
sache;47,24;0,54
st_nicolas_de_bourgueil;47,3;0,13
coteaux_sur_loire;47,3;0,31
savigne_sur_lathan;47,45;0,33
savonnieres;47,35;0,56
sazilly;47,13;0,35
sonzay;47,51;0,48
sublaines;47,27;0,99
tours;47,4;0,7
varennes;47,07;0,91
villedomain;47,04;1,25
yzeures_sur_creuse;46,79;0,88
autainville;47,88;1,42
averdon;47,69;1,3
bauzy;47,53;1,61
beauchene;47,94;0,97
boisseau;47,77;1,31
bonneveau;47,81;0,76
boursay;48,02;0,99
chailles;47,54;1,32
chaon;47,61;2,16
la_chapelle_st_martin_en_plaine;47,73;1,41
chateauvieux;47,22;1,36
chissay_en_touraine;47,35;1,14
chitenay;47,49;1,37
valloire_sur_cisse;47,53;1,21
conan;47,74;1,3
le_controis_en_sologne;47,43;1,37
cour_sur_loire;47,66;1,41
vallee_de_ronsard;47,75;0,67
dhuizon;47,59;1,67
epuisay;47,89;0,93
la_ferte_imbault;47,4;1,96
fontaines_en_sologne;47,49;1,55
francay;47,62;1,11
freteval;47,89;1,21
gievres;47,29;1,67
les_hayes;47,7;0,78
huisseau_en_beauce;47,72;1,01
lavardin;47,74;0,89
lestiou;47,75;1,57
la_madeleine_villefrouin;47,78;1,39
mareuil_sur_cher;47,28;1,3
la_marolle_en_sologne;47,58;1,79
maslives;47,63;1,48
valencisse;47,58;1,2
monthou_sur_cher;47,35;1,29
montlivault;47,64;1,45
mont_pres_chambord;47,56;1,45
nouan_le_fuzelier;47,54;2,03
noyers_sur_cher;47,28;1,41
oisly;47,39;1,38
oucques_la_nouvelle;47,81;1,28
beauce_la_romaine;47,94;1,46
le_poislay;48,07;1,07
pontlevoy;47,4;1,23
pouille;47,31;1,28
pruniers_en_sologne;47,34;1,68
ruan_sur_egvonne;48,01;1,14
st_amand_longpre;47,68;1
st_bohaire;47,64;1,24
st_denis_sur_loire;47,63;1,37
st_jean_froidmentel;47,96;1,21
st_laurent_nouan;47,71;1,63
st_leonard_en_beauce;47,82;1,37
seigy;47,25;1,38
seur;47,51;1,34
couetron_au_perche;48,06;0,89
couetron_au_perche;48,06;0,89
le_temple;47,93;0,93
thesee;47,32;1,33
thore_la_rochette;47,79;0,97
thoury;47,62;1,61
vendome;47,8;1,06
villebout;47,99;1,17
villemardy;47,73;1,19
villeny;47,62;1,75
villetrun;47,79;1,17
villexanton;47,74;1,45
villiersfaux;47,75;0,98
villiers_sur_loir;47,81;1
blois;47,58;1,31
bracieux;47,55;1,54
brevainville;47,95;1,27
busloup;47,9;1,14
cellettes;47,53;1,38
la_chapelle_montmartin;47,26;1,75
chatres_sur_cher;47,3;1,93
choue;48;0,93
valloire_sur_cisse;47,53;1,21
le_controis_en_sologne;47,43;1,37
coulommiers_la_tour;47,78;1,13
la_ferte_st_cyr;47,67;1,69
fontaine_raoul;47,97;1,14
gy_en_sologne;47,34;1,59
lassay_sur_croisne;47,37;1,63
lunay;47,81;0,91
marcilly_en_beauce;47,76;1
marolles;47,65;1,31
menars;47,65;1,4
mennetou_sur_cher;47,29;1,87
mondoubleau;47,99;0,89
montoire_sur_le_loir;47,77;0,85
mulsans;47,7;1,38
naveil;47,79;1,02
neung_sur_beuvron;47,54;1,81
veuzain_sur_loire;47,51;1,16
pierrefitte_sur_sauldre;47,53;2,13
pray;47,68;1,11
st_arnoult;47,71;0,87
st_claude_de_diray;47,62;1,42
st_dye_sur_loire;47,65;1,49
st_laurent_nouan;47,71;1,63
seris;47,76;1,51
couetron_au_perche;48,06;0,89
ternay;47,73;0,77
theillay;47,32;2,04
tour_en_sologne;47,55;1,51
veilleins;47,43;1,69
vievy_le_raye;47,87;1,3
villavard;47,75;0,9
la_ville_aux_clercs;47,92;1,1
villebarou;47,63;1,32
villechauve;47,64;0,95
villefranche_sur_cher;47,31;1,75
villerable;47,76;1,04
ascoux;48,13;2,25
aulnay_la_riviere;48,21;2,37
bouilly_en_gatinais;48,1;2,29
bouzonville_aux_bois;48,1;2,25
bricy;48;1,78
bromeilles;48,18;2,5
cesarville_dossainville;48,26;2,28
chateau_renard;47,93;2,92
chevannes;48,13;2,86
chilleurs_aux_bois;48,06;2,14
coinces;48,02;1,73
courcy_aux_loges;48,05;2,22
la_cour_marigny;47,89;2,58
crottes_en_pithiverais;48,11;2,07
dampierre_en_burly;47,76;2,54
donnery;47,91;2,1
douchy_montcorbon;47,96;3,07
fleury_les_aubrais;47,94;1,92
gaubertin;48,13;2,43
germigny_des_pres;47,84;2,27
givraines;48,15;2,38
greneville_en_beauce;48,19;2,11
huisseau_sur_mauves;47,89;1,7
intville_la_guetard;48,25;2,22
isdes;47,66;2,26
jargeau;47,85;2,12
juranville;48,06;2,48
langesse;47,82;2,65
leouville;48,22;2,09
lorcy;48,04;2,53
le_malesherbois;48,28;2,35
mareau_aux_bois;48,1;2,19
mareau_aux_pres;47,85;1,77
messas;47,81;1,64
montargis;48;2,74
montcresson;47,91;2,81
montereau;47,84;2,56
montigny;48,11;2,11
nesploy;48;2,37
nevoy;47,73;2,59
oison;48,13;1,98
ondreville_sur_essonne;48,2;2,42
orleans;47,87;1,92
orleans;47,87;1,92
outarville;48,21;2,02
outarville;48,21;2,02
paucourt;48,04;2,79
pithiviers_le_vieil;48,17;2,21
prefontaines;48,11;2,69
rouvray_ste_croix;48,06;1,74
rouvres_st_jean;48,32;2,21
rozoy_le_vieil;48,12;2,95
ruan;48,11;1,92
st_ay;47,87;1,75
st_denis_de_l_hotel;47,88;2,15
st_firmin_des_bois;47,97;2,91
st_florent;47,69;2,45
st_gondon;47,69;2,54
st_hilaire_st_mesmin;47,85;1,83
st_hilaire_sur_puiseaux;47,91;2,7
st_maurice_sur_fessard;47,99;2,62
thignonville;48,27;2,18
thorailles;48,03;2,89
tivernon;48,16;1,94
trigueres;47,94;2,99
vieilles_maisons_sur_joudry;47,88;2,44
viglain;47,73;2,29
villemurlin;47,68;2,34
villereau;48,07;1,99
vimory;47,95;2,68
andonville;48,27;2,02
ardon;47,79;1,88
auxy;48,11;2,49
le_bardon;47,84;1,65
barville_en_gatinais;48,11;2,4
batilly_en_gatinais;48,08;2,37
bazoches_les_gallerandes;48,16;2,05
beaugency;47,78;1,64
beaune_la_rolande;48,07;2,43
le_bignon_mirabeau;48,15;2,93
boiscommun;48,04;2,36
les_bordes;47,82;2,44
bray_st_aignan;47,83;2,37
bucy_le_roi;48,06;1,92
cepoy;48,05;2,74
chambon_la_foret;48,05;2,28
chapelon;48,04;2,58
charmont_en_beauce;48,24;2,12
chatillon_sur_loire;47,57;2,74
conflans_sur_loing;47,95;2,78
coulmiers;47,93;1,66
courtempierre;48,1;2,63
dammarie_en_puisaye;47,63;2,86
dammarie_sur_loing;47,78;2,87
desmonts;48,23;2,5
dry;47,79;1,73
egry;48,1;2,44
engenville;48,23;2,24
estouy;48,19;2,32
feins_en_gatinais;47,75;2,84
fontenay_sur_loing;48,08;2,77
foucherolles;48,1;3,02
gemigny;47,96;1,7
greneville_en_beauce;48,19;2,11
guigneville;48,22;2,17
guilly;47,81;2,27
ingre;47,92;1,82
jouy_en_pithiverais;48,15;2,13
jouy_le_potier;47,75;1,81
ladon;48,01;2,53
lion_en_beauce;48,13;1,93
lombreuil;47,94;2,63
lorris;47,86;2,5
loury;48,01;2,09
louzouer;48,03;2,87
le_malesherbois;48,28;2,35
melleroy;47,89;2,96
menestreau_en_villette;47,71;2,04
mezieres_lez_clery;47,81;1,82
montbouy;47,87;2,82
nargis;48,11;2,74
neuville_aux_bois;48,07;2,06
neuvy_en_sullias;47,77;2,24
orville;48,24;2,46
outarville;48,21;2,02
outarville;48,21;2,02
ouvrouer_les_champs;47,84;2,18
patay;48,05;1,69
quiers_sur_bezonde;47,99;2,43
st_cyr_en_val;47,81;1,96
st_firmin_sur_loire;47,61;2,7
st_jean_de_braye;47,92;1,97
st_jean_le_blanc;47,88;1,93
st_michel;48,06;2,37
st_peravy_la_colombe;48;1,69
st_sigismond;47,98;1,67
santeau;48,09;2,15
sennely;47,7;2,13
solterre;47,91;2,74
tavers;47,76;1,59
tigy;47,78;2,18
vennecy;47,96;2,05
villemandeur;47,98;2,7
vitry_aux_loges;47,93;2,25
baye;47,86;-3,61
bodilis;48,52;-4,12
brennilis;48,36;-3,85
camaret_sur_mer;48,27;-4,59
chateauneuf_du_faou;48,19;-3,82
cleden_poher;48,24;-3,66
le_cloitre_st_thegonnec;48,46;-3,79
le_conquet;48,36;-4,76
coray;48,07;-3,86
edern;48,12;-3,96
fouesnant;47,87;-4,02
garlan;48,6;-3,77
gouesnach;47,92;-4,11
gouesnou;48,45;-4,46
goulven;48,62;-4,3
guiclan;48,54;-3,98
guimiliau;48,48;-4
milizac_guipronvel;48,47;-4,57
l_hopital_camfrout;48,32;-4,24
huelgoat;48,36;-3,76
ile_molene;48,4;-4,96
kergloff;48,28;-3,65
kernilis;48,58;-4,41
langolen;48,07;-3,92
lanildut;48,48;-4,73
lanneuffret;48,5;-4,2
lannilis;48,57;-4,52
lanrivoare;48,47;-4,63
loc_brevalaire;48,55;-4,41
loc_eguiner;48,48;-4,09
locronan;48,1;-4,21
confort_meilars;48,06;-4,43
pleuven;47,91;-4,05
plogastel_st_germain;47,98;-4,26
plogonnec;48,07;-4,16
plomodiern;48,18;-4,22
ploudalmezeau;48,54;-4,67
plougasnou;48,68;-3,81
plouguin;48,53;-4,59
plounevez_lochrist;48,62;-4,2
plourin_les_morlaix;48,52;-3,8
plozevet;47,98;-4,41
pont_aven;47,87;-3,77
port_launay;48,22;-4,08
poullan_sur_mer;48,08;-4,4
le_relecq_kerhuon;48,4;-4,4
roscoff;48,71;-3,99
rosporden;47,96;-3,8
rosporden;47,96;-3,8
st_derrien;48,54;-4,19
st_divy;48,45;-4,33
st_eloy;48,36;-4,12
st_goazec;48,15;-3,77
st_pol_de_leon;48,67;-3,99
st_servais;48,52;-4,16
sizun;48,39;-4,05
spezet;48,19;-3,69
trebabu;48,37;-4,73
treffiagat;47,8;-4,26
treflez;48,63;-4,26
tremeoc;47,91;-4,22
trezilide;48,61;-4,08
pont_de_buis_les_quimerch;48,27;-4,11
pont_de_buis_les_quimerch;48,27;-4,11
colonfay;49,86;3,71
commenchon;49,64;3,15
conde_sur_suippe;49,41;3,95
corbeny;49,46;3,83
courchamps;49,12;3,26
courtemont_varennes;49,07;3,54
cramaille;49,23;3,45
crepy;49,61;3,51
la_croix_sur_ourcq;49,16;3,35
crouttes_sur_marne;48,98;3,25
crouy;49,41;3,37
dallon;49,82;3,23
dercy;49,71;3,68
dohis;49,77;4,14
dravegny;49,24;3,64
droizy;49,28;3,39
dury;49,75;3,13
epaux_bezu;49,1;3,35
eppes;49,55;3,74
essigny_le_petit;49,9;3,37
etampes_sur_marne;49,03;3,42
etreaupont;49,9;3,92
arzano;47,89;-3,44
audierne;48,03;-4,56
botmeur;48,38;-3,92
bourg_blanc;48,5;-4,5
brasparts;48,32;-3,95
breles;48,47;-4,69
brest;48,4;-4,5
carhaix_plouguer;48,27;-3,57
chateaulin;48,2;-4,07
cleder;48,66;-4,12
clohars_fouesnant;47,9;-4,08
villeneuve_st_germain;49,38;3,36
coat_meal;48,51;-4,54
crozon;48,24;-4,49
la_forest_landerneau;48,43;-4,31
fouesnant;47,87;-4,02
ville_savoye;49,29;3,64
gouezec;48,17;-3,97
guilers;48,42;-4,56
guisseny;48,62;-4,41
ile_de_sein;48,03;-4,84
lampaul_guimiliau;48,48;-4,04
landeda;48,59;-4,58
landeleau;48,25;-3,73
landudal;48,06;-3,98
lanveoc;48,28;-4,44
lennon;48,21;-3,9
loqueffret;48,33;-3,86
mahalon;48,03;-4,42
moelan_sur_mer;47,81;-3,65
motreff;48,22;-3,56
nevez;47,82;-3,78
pleyben;48,24;-3,98
plogoff;48,04;-4,68
ploudalmezeau;48,54;-4,67
plouedern;48,48;-4,25
plouezoc_h;48,64;-3,82
plouider;48,6;-4,29
plouigneau;48,57;-3,7
plouneour_menez;48,45;-3,88
plourin;48,5;-4,68
pont_l_abbe;47,87;-4,22
porspoder;48,5;-4,75
pouldergat;48,04;-4,33
louchy_montfand;46,31;3,25
poullaouen;48,35;-3,64
primelin;48,03;-4,61
quimper;48;-4,09
redene;47,86;-3,49
st_fregant;48,6;-4,37
meillard;46,39;3,23
st_hernin;48,21;-3,61
st_jean_du_doigt;48,67;-3,76
st_nic;48,21;-4,28
molinet;46,46;3,93
st_rivoal;48,35;-3,99
st_sauveur;48,45;-4
ste_seve;48,56;-3,89
st_thurien;47,96;-3,62
treflevenez;48,42;-4,18
treglonou;48,55;-4,55
tregourez;48,11;-3,87
paray_sous_briailles;46,29;3,37
saulcet;46,33;3,27
verneuil_en_bourbonnais;46,35;3,25
ceillac;44,65;6,8
eygliers;44,69;6,67
clermont_les_fermes;49,66;3,94
coingt;49,79;4,1
colligis_crandelain;49,47;3,63
corcy;49,25;3,2
coucy_les_eppes;49,56;3,78
coucy_la_ville;49,54;3,34
coulonges_cohan;49,2;3,63
coulonges_cohan;49,2;3,63
coupru;49,03;3,27
courbes;49,68;3,46
courtrizy_et_fussigny;49,51;3,79
couvron_et_aumencourt;49,65;3,52
cuiry_les_iviers;49,77;4,11
deuillet;49,63;3,36
effry;49,92;3,99
englancourt;49,93;3,81
epagny;49,47;3,25
eparcy;49,89;4,07
erloy;49,92;3,84
essigny_le_grand;49,77;3,27
essises;48,97;3,41
etaves_et_bocquiaux;49,93;3,45
etreux;50;3,66
voyenne;49,72;3,74
contigny;46,35;3,31
acigne;48,15;-1,52
val_couesnon;48,44;-1,46
baguer_pican;48,55;-1,69
baulon;47,99;-1,93
la_baussaine;48,31;-1,9
beauce;48,35;-1,16
bille;48,29;-1,25
broualan;48,48;-1,66
bruc_sur_aff;47,81;-2,01
bruz;48,03;-1,75
cesson_sevigne;48,12;-1,6
