code_site;code_station;longitude;latitude;code_commune_station;libelle;code_departement;code_region;libelle_region
U2035020;U203502001;6.331314947;46.940625361;25634;VUILLECIN;25;27;BOURGOGNE-FRANCHE-COMTE
U2035020;U203502002;6.326098374;46.936675806;25634;VUILLECIN;25;27;BOURGOGNE-FRANCHE-COMTE
U2035020;U203502003;6.342931334;46.943409357;25634;VUILLECIN;25;27;BOURGOGNE-FRANCHE-COMTE
U2035030;U203503001;6.221434045;46.867677576;25493;RIVIERE-DRUGEON;25;27;BOURGOGNE-FRANCHE-COMTE
U2035030;U203503002;6.221504676;46.867846651;25493;RIVIERE-DRUGEON;25;27;BOURGOGNE-FRANCHE-COMTE
U2035040;U203504001;6.192101212;46.809192411;25075;BONNEVAUX;25;27;BOURGOGNE-FRANCHE-COMTE
U2035050;U203505001;6.247838164;46.812407094;25592;VAUX-ET-CHANTEGRUE;25;27;BOURGOGNE-FRANCHE-COMTE
U2035050;U203505002;6.245275248;46.817390743;25592;VAUX-ET-CHANTEGRUE;25;27;BOURGOGNE-FRANCHE-COMTE
U2040520;U204052001;6.379588269;46.739205625;25318;JOUGNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2040520;U204052002;6.382564861;46.733332033;25318;JOUGNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2100500;U210050001;6.57518905;47.030688503;25285;GRAND'COMBE-CHATELEU;25;27;BOURGOGNE-FRANCHE-COMTE
U2102010;U210201001;6.476524405;47.000934809;25620;VILLE-DU-PONT;25;27;BOURGOGNE-FRANCHE-COMTE
U2102010;U210201002;6.480316889;47.002956319;25620;VILLE-DU-PONT;25;27;BOURGOGNE-FRANCHE-COMTE
U2102020;U210202001;6.384899965;46.947039076;25024;ARCON;25;27;BOURGOGNE-FRANCHE-COMTE
U2112010;U211201001;6.842972061;47.154845235;25255;FOURNET-BLANCHEROCHE;25;27;BOURGOGNE-FRANCHE-COMTE
U2112020;U211202001;6.741175026;47.104635616;25255;FOURNET-BLANCHEROCHE;25;27;BOURGOGNE-FRANCHE-COMTE
U2122010;U212201001;6.950266415;47.271432129;25280;GOUMOIS;25;27;BOURGOGNE-FRANCHE-COMTE
U2122020;U212202001;6.873403925;47.187532345;25255;FOURNET-BLANCHEROCHE;25;27;BOURGOGNE-FRANCHE-COMTE
U2122030;U212203001;6.925731083;47.224582956;25124;CHARMAUVILLERS;25;27;BOURGOGNE-FRANCHE-COMTE
U2142010;U214201001;7.026284031;47.343833984;25275;GLERE;25;27;BOURGOGNE-FRANCHE-COMTE
U2202010;U220201001;6.858613879;47.326200465;25551;SOULCE-CERNAY;25;27;BOURGOGNE-FRANCHE-COMTE
U2215010;U221501001;6.644930707;47.208407855;25504;ROSUREUX;25;27;BOURGOGNE-FRANCHE-COMTE
U2215015;U221501501;6.686531843;47.218735021;25504;ROSUREUX;25;27;BOURGOGNE-FRANCHE-COMTE
U2215020;U221502001;6.79407373;47.305237894;25519;SAINT-HIPPOLYTE;25;27;BOURGOGNE-FRANCHE-COMTE
U2215030;U221503001;6.61651644;47.201034606;25456;PLAIMBOIS-DU-MIROIR;25;27;BOURGOGNE-FRANCHE-COMTE
U2215210;U221521001;6.615708417;47.201997112;25456;PLAIMBOIS-DU-MIROIR;25;27;BOURGOGNE-FRANCHE-COMTE
U2222005;U222200501;6.759028816;47.348584383;25617;VILLARS-SOUS-DAMPJOUX;25;27;BOURGOGNE-FRANCHE-COMTE
U2222010;U222201001;6.785827817;47.439382819;25370;MATHAY;25;27;BOURGOGNE-FRANCHE-COMTE
U2225410;U222541001;6.889803518;47.414289335;25378;MESLIERES;25;27;BOURGOGNE-FRANCHE-COMTE
U2225420;U222542001;6.860539124;47.461445652;25539;SELONCOURT;25;27;BOURGOGNE-FRANCHE-COMTE
U2225810;U222581001;6.908382708;47.403778819;25274;GLAY;25;27;BOURGOGNE-FRANCHE-COMTE
U2305210;U230521001;6.949659513;47.738488182;90089;ROUGEMONT-LE-CHATEAU;90;27;BOURGOGNE-FRANCHE-COMTE
U2305210;U230521002;6.949947403;47.738560696;90089;ROUGEMONT-LE-CHATEAU;90;27;BOURGOGNE-FRANCHE-COMTE
U2305220;U230522001;6.990450091;47.658715445;90047;FONTAINE;90;27;BOURGOGNE-FRANCHE-COMTE
U2305230;U230523001;7.002521497;47.603451709;90071;MONTREUX-CHATEAU;90;27;BOURGOGNE-FRANCHE-COMTE
U2305240;U230524001;6.998786121;47.636115366;90049;FOUSSEMAGNE;90;27;BOURGOGNE-FRANCHE-COMTE
U2315010;U231501001;6.920558651;47.725733544;90041;ETUEFFONT;90;27;BOURGOGNE-FRANCHE-COMTE
U2315220;U231522001;6.956731508;47.621569597;90048;FONTENELLE;90;27;BOURGOGNE-FRANCHE-COMTE
U2315220;U231522002;6.954806113;47.621490667;90048;FONTENELLE;90;27;BOURGOGNE-FRANCHE-COMTE
U2315230;U231523001;6.917358184;47.669535186;90087;ROPPE;90;27;BOURGOGNE-FRANCHE-COMTE
U2324210;U232421001;6.943392964;47.566279294;90051;FROIDEFONTAINE;90;27;BOURGOGNE-FRANCHE-COMTE
U2330600;U233060001;6.940630713;47.499255309;25040;BADEVEL;25;27;BOURGOGNE-FRANCHE-COMTE
U2334010;U233401001;6.880824761;47.523272525;25237;FESCHES-LE-CHATEL;25;27;BOURGOGNE-FRANCHE-COMTE
U2334020;U233402001;6.997935978;47.526242546;90056;JONCHEREY;90;27;BOURGOGNE-FRANCHE-COMTE
U2334030;U233403001;6.944746547;47.544044474;90072;MORVILLARS;90;27;BOURGOGNE-FRANCHE-COMTE
U2345020;U234502001;6.827486639;47.741189164;90052;GIROMAGNY;90;27;BOURGOGNE-FRANCHE-COMTE
U2345030;U234503001;6.859178988;47.640841209;90010;BELFORT;90;27;BOURGOGNE-FRANCHE-COMTE
U2345040;U234504001;6.843898881;47.521910444;25614;VIEUX-CHARMONT;25;27;BOURGOGNE-FRANCHE-COMTE
U2345420;U234542001;6.81643413;47.704983275;90057;LACHAPELLE-SOUS-CHAUX;90;27;BOURGOGNE-FRANCHE-COMTE
U2345420;U234542002;6.81643413;47.704983275;90057;LACHAPELLE-SOUS-CHAUX;90;27;BOURGOGNE-FRANCHE-COMTE
U2345810;U234581001;6.862081199;47.761913235;90085;RIERVESCEMONT;90;27;BOURGOGNE-FRANCHE-COMTE
U2345820;U234582001;6.86294873;47.706681387;90023;CHAUX;90;27;BOURGOGNE-FRANCHE-COMTE
U2345830;U234583001;6.845634214;47.728699148;90088;ROUGEGOUTTE;90;27;BOURGOGNE-FRANCHE-COMTE
U2346410;U234641001;6.856292397;47.581197052;90011;BERMONT;90;27;BOURGOGNE-FRANCHE-COMTE
U2350530;U235053001;6.742955595;47.581474511;70285;HERICOURT;70;27;BOURGOGNE-FRANCHE-COMTE
U2354010;U235401001;6.772997717;47.500563537;25170;COURCELLES-LES-MONTBELIARD;25;27;BOURGOGNE-FRANCHE-COMTE
U2354020;U235402001;6.807723674;47.504903375;25388;MONTBELIARD;25;27;BOURGOGNE-FRANCHE-COMTE
U2354020;U235402002;6.807723674;47.504903375;25388;MONTBELIARD;25;27;BOURGOGNE-FRANCHE-COMTE
U2356610;U235661001;6.752796456;47.50017103;25207;DUNG;25;27;BOURGOGNE-FRANCHE-COMTE
U2402010;U240201001;6.761656591;47.47861894;25632;VOUJEAUCOURT;25;27;BOURGOGNE-FRANCHE-COMTE
U2402020;U240202001;6.685705731;47.456535631;25350;LOUGRES;25;27;BOURGOGNE-FRANCHE-COMTE
U2405210;U240521001;6.694236078;47.474630718;25350;LOUGRES;25;27;BOURGOGNE-FRANCHE-COMTE
U2412010;U241201001;6.502831114;47.381574484;25156;PAYS DE CLERVAL;25;27;BOURGOGNE-FRANCHE-COMTE
U2412020;U241202001;6.459182682;47.374367098;25087;BRANNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2415010;U241501001;6.486886405;47.438091998;25553;SOYE;25;27;BOURGOGNE-FRANCHE-COMTE
U2415420;U241542001;6.565574839;47.464784682;25226;ETRAPPE;25;27;BOURGOGNE-FRANCHE-COMTE
U2419110;U241911001;6.545593636;47.30741182;25529;SANCEY;25;27;BOURGOGNE-FRANCHE-COMTE
U2425020;U242502001;6.343106684;47.32311805;25546;SILLEY-BLEFOND;25;27;BOURGOGNE-FRANCHE-COMTE
U2425030;U242503001;6.326446462;47.308954967;25520;SAINT-JUAN;25;27;BOURGOGNE-FRANCHE-COMTE
U2425040;U242504001;6.347122694;47.248989696;25141;CHAUX-LES-PASSAVANT;25;27;BOURGOGNE-FRANCHE-COMTE
U2425050;U242505001;6.394641173;47.235550922;25089;BREMONDANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2425060;U242506001;6.326477421;47.257297144;25009;AISSEY;25;27;BOURGOGNE-FRANCHE-COMTE
U2425070;U242507001;6.364397718;47.32939581;25465;PONT-LES-MOULINS;25;27;BOURGOGNE-FRANCHE-COMTE
U2425070;U242507002;6.3649431;47.328994404;25465;PONT-LES-MOULINS;25;27;BOURGOGNE-FRANCHE-COMTE
U2425210;U242521001;6.436719938;47.322347976;25183;CUSANCE;25;27;BOURGOGNE-FRANCHE-COMTE
U2425220;U242522001;6.437578199;47.324368019;25183;CUSANCE;25;27;BOURGOGNE-FRANCHE-COMTE
U2425230;U242523001;6.382585004;47.320631549;25299;GUILLON-LES-BAINS;25;27;BOURGOGNE-FRANCHE-COMTE
U2425240;U242524001;6.439140096;47.323925268;25183;CUSANCE;25;27;BOURGOGNE-FRANCHE-COMTE
U2425250;U242525001;6.430823684;47.323189235;25183;CUSANCE;25;27;BOURGOGNE-FRANCHE-COMTE
U2425260;U242526001;6.373432768;47.337981875;25047;BAUME-LES-DAMES;25;27;BOURGOGNE-FRANCHE-COMTE
U2425260;U242526002;6.380840872;47.342163494;25047;BAUME-LES-DAMES;25;27;BOURGOGNE-FRANCHE-COMTE
U2426010;U242601001;6.360381612;47.320078195;25465;PONT-LES-MOULINS;25;27;BOURGOGNE-FRANCHE-COMTE
U2502010;U250201001;6.337688683;47.340402621;25221;ESNANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2509010;U250901001;6.247506927;47.289278827;25116;CHAMPLIVE;25;27;BOURGOGNE-FRANCHE-COMTE
U2509020;U250902001;6.239335793;47.283560701;25116;CHAMPLIVE;25;27;BOURGOGNE-FRANCHE-COMTE
U2512010;U251201001;6.029963685;47.240272474;25056;BESANCON;25;27;BOURGOGNE-FRANCHE-COMTE
U2515410;U251541001;6.097044762;47.265014102;25111;CHALEZE;25;27;BOURGOGNE-FRANCHE-COMTE
U2515420;U251542001;6.118996756;47.268795257;25575;VAIRE;25;27;BOURGOGNE-FRANCHE-COMTE
U2515530;U251553001;6.121318841;47.269804905;25575;VAIRE;25;27;BOURGOGNE-FRANCHE-COMTE
U2515530;U251553002;6.119691635;47.269090685;25575;VAIRE;25;27;BOURGOGNE-FRANCHE-COMTE
U2515532;U251553201;6.024325405;47.245136058;25056;BESANCON;25;27;BOURGOGNE-FRANCHE-COMTE
U2515532;U251553202;6.024325405;47.245136058;25056;BESANCON;25;27;BOURGOGNE-FRANCHE-COMTE
U2515533;U251553301;6.107815408;47.215100825;25532;SAONE;25;27;BOURGOGNE-FRANCHE-COMTE
U2515534;U251553401;6.024746709;47.248544697;25056;BESANCON;25;27;BOURGOGNE-FRANCHE-COMTE
U2522020;U252202001;5.962270355;47.199175622;25036;AVANNE-AVENEY;25;27;BOURGOGNE-FRANCHE-COMTE
U2540520;U254052001;5.624416134;47.156727563;39285;LAVANS-LES-DOLE;39;27;BOURGOGNE-FRANCHE-COMTE
U2542010;U254201001;5.562372404;47.122798815;39462;ROCHEFORT-SUR-NENON;39;27;BOURGOGNE-FRANCHE-COMTE
U2552010;U255201001;5.492700275;47.088525918;39198;DOLE;39;27;BOURGOGNE-FRANCHE-COMTE
U2565010;U256501001;5.47869505;47.04142853;39573;VILLETTE-LES-DOLE;39;27;BOURGOGNE-FRANCHE-COMTE
U2565020;U256502001;5.539814245;47.03564142;39305;LOYE;39;27;BOURGOGNE-FRANCHE-COMTE
U2604030;U260403001;6.227220153;47.055503394;25633;VUILLAFANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2604040;U260404001;6.146031779;47.106165088;25434;ORNANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2604050;U260405001;6.299763929;47.010710128;25440;OUHANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2604050;U260405002;6.299795337;47.010704671;25440;OUHANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2604060;U260406001;6.29891279;47.011620634;25440;OUHANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2604075;U260407501;6.299828633;47.01071058;25440;OUHANS;25;27;BOURGOGNE-FRANCHE-COMTE
U2615820;U261582001;6.011198168;46.965143223;25420;NANS-SOUS-SAINTE-ANNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2615820;U261582002;6.010485609;46.967024188;25420;NANS-SOUS-SAINTE-ANNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2615830;U261583001;5.957574122;47.031532466;25416;MYON;25;27;BOURGOGNE-FRANCHE-COMTE
U2615830;U261583002;5.95738145;47.031810136;25416;MYON;25;27;BOURGOGNE-FRANCHE-COMTE
U2616210;U261621001;6.008480753;46.965633692;25420;NANS-SOUS-SAINTE-ANNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2616410;U261641001;6.002437811;46.978152924;25420;NANS-SOUS-SAINTE-ANNE;25;27;BOURGOGNE-FRANCHE-COMTE
U2619110;U261911001;6.096065648;46.883986089;25079;BOUJAILLES;25;27;BOURGOGNE-FRANCHE-COMTE
U2624010;U262401001;5.9570652;47.139352579;25149;CHENECEY-BUILLON;25;27;BOURGOGNE-FRANCHE-COMTE
U2624010;U262401002;5.9570652;47.139352579;25149;CHENECEY-BUILLON;25;27;BOURGOGNE-FRANCHE-COMTE
U2634010;U263401001;5.814983099;47.04354802;39095;CHAMPAGNE-SUR-LOUE;39;27;BOURGOGNE-FRANCHE-COMTE
U2634020;U263402001;5.823258163;47.004228556;39439;PORT-LESNEY;39;27;BOURGOGNE-FRANCHE-COMTE
U2635010;U263501001;5.878122946;46.942446568;39500;SALINS-LES-BAINS;39;27;BOURGOGNE-FRANCHE-COMTE
U2639010;U263901001;5.972873303;46.925336936;39202;DOURNON;39;27;BOURGOGNE-FRANCHE-COMTE
U2640001;U264000101;5.63033579;47.011364024;39350;MONTBARREY;39;27;BOURGOGNE-FRANCHE-COMTE
U2654010;U265401001;5.496123438;47.014552118;39405;PARCEY;39;27;BOURGOGNE-FRANCHE-COMTE
U2654020;U265402001;5.495038761;47.015305208;39405;PARCEY;39;27;BOURGOGNE-FRANCHE-COMTE
U2654030;U265403001;5.482487631;47.017890859;39405;PARCEY;39;27;BOURGOGNE-FRANCHE-COMTE
U2655010;U265501001;5.589769371;46.991823818;39037;BANS;39;27;BOURGOGNE-FRANCHE-COMTE
U2655020;U265502001;5.81451505;46.879195198;39425;PLANCHES-PRES-ARBOIS;39;27;BOURGOGNE-FRANCHE-COMTE
U2655030;U265503001;5.803402079;46.890888109;39325;MESNAY;39;27;BOURGOGNE-FRANCHE-COMTE
U2655031;U265503101;5.614881666;46.984059638;39546;VAUDREY;39;27;BOURGOGNE-FRANCHE-COMTE
U2715010;U271501001;5.506086359;46.963044882;39193;DESCHAUX;39;27;BOURGOGNE-FRANCHE-COMTE
U2722010;U272201001;5.350597382;46.921642545;39385;NEUBLANS-ABERGEMENT;39;27;BOURGOGNE-FRANCHE-COMTE
U2732010;U273201001;5.150351156;46.939640025;71329;NAVILLY;71;27;BOURGOGNE-FRANCHE-COMTE
U2745010;U274501001;5.185131757;46.886213383;71101;CHARETTE-VARENNES;71;27;BOURGOGNE-FRANCHE-COMTE
U2745020;U274502001;5.177108652;46.86867532;71396;SAINT-BONNET-EN-BRESSE;71;27;BOURGOGNE-FRANCHE-COMTE
U3004010;U300401001;4.570336522;46.801463077;71191;ESSERTENNE;71;27;BOURGOGNE-FRANCHE-COMTE
U3014010;U301401001;4.70633424;46.908442319;21582;SANTENAY;21;27;BOURGOGNE-FRANCHE-COMTE
U3034010;U303401001;5.029409192;46.951902146;71341;PALLEAU;71;27;BOURGOGNE-FRANCHE-COMTE
U3035010;U303501001;4.883818732;47.155949422;21688;VILLARS-FONTAINE;21;27;BOURGOGNE-FRANCHE-COMTE
U3035610;U303561001;4.875605177;47.16726756;21407;MESSANGES;21;27;BOURGOGNE-FRANCHE-COMTE
U3035810;U303581001;4.875648128;47.072600376;21606;LADOIX-SERRIGNY;21;27;BOURGOGNE-FRANCHE-COMTE
U3036010;U303601001;4.775541095;47.116435109;21092;BOUILLAND;21;27;BOURGOGNE-FRANCHE-COMTE
U3036012;U303601201;4.988436831;46.987154947;21193;CORGENGOUX;21;27;BOURGOGNE-FRANCHE-COMTE
U3100010;U310001001;5.03308387;46.898401944;71566;VERDUN-SUR-LE-DOUBS;71;27;BOURGOGNE-FRANCHE-COMTE
U3100010;U310001002;5.023020526;46.902793627;71566;VERDUN-SUR-LE-DOUBS;71;27;BOURGOGNE-FRANCHE-COMTE
U3120010;U312001001;4.875048166;46.788007803;71076;CHALON-SUR-SAONE;71;27;BOURGOGNE-FRANCHE-COMTE
U3127010;U312701001;4.828163944;46.837403779;71265;LOYERE;71;27;BOURGOGNE-FRANCHE-COMTE
U3205210;U320521001;4.55834951;46.275810547;69251;TRADES;69;84;AUVERGNE-RHONE-ALPES
U3214010;U321401001;4.648603195;46.404154481;71240;JALOGNY;71;27;BOURGOGNE-FRANCHE-COMTE
U3225010;U322501001;4.563819268;46.557779145;71521;SIGY-LE-CHATEL;71;27;BOURGOGNE-FRANCHE-COMTE
U3234010;U323401001;4.695128707;46.600680692;71515;SERCY;71;27;BOURGOGNE-FRANCHE-COMTE
U3310010;U331001001;4.917976082;46.555481248;71543;TOURNUS;71;27;BOURGOGNE-FRANCHE-COMTE
U3404010;U340401001;5.612181352;46.75862492;39582;VOITEUR;39;27;BOURGOGNE-FRANCHE-COMTE
U3404020;U340402001;5.51991532;46.760154704;39017;ARLAY;39;27;BOURGOGNE-FRANCHE-COMTE
U3404030;U340403001;5.616578067;46.755200534;39582;VOITEUR;39;27;BOURGOGNE-FRANCHE-COMTE
U3404030;U340403002;5.616578067;46.755200534;39582;VOITEUR;39;27;BOURGOGNE-FRANCHE-COMTE
U3415020;U341502001;5.572247874;46.824884398;39508;SELLIERES;39;27;BOURGOGNE-FRANCHE-COMTE
U3415030;U341503001;5.29246665;46.749083329;71514;SENS-SUR-SEILLE;71;27;BOURGOGNE-FRANCHE-COMTE
U3424010;U342401001;5.258379179;46.674102213;71484;SAINT-USUGE;71;27;BOURGOGNE-FRANCHE-COMTE
U3434320;U343432001;5.349974049;46.344858355;1432;VERJON;1;84;AUVERGNE-RHONE-ALPES
U3434320;U343432002;5.358238945;46.342552597;1432;VERJON;1;84;AUVERGNE-RHONE-ALPES
U3434340;U343434001;5.276820044;46.437399835;1147;DOMSURE;1;84;AUVERGNE-RHONE-ALPES
U3436210;U343621001;5.387016233;46.456445808;39346;MONTAGNA-LE-RECONDUIT;39;27;BOURGOGNE-FRANCHE-COMTE
U3445020;U344502001;5.280759767;46.315599405;1038;BENY;1;84;AUVERGNE-RHONE-ALPES
U3445030;U344503001;5.243610436;46.500880247;71558;VARENNES-SAINT-SAUVEUR;71;27;BOURGOGNE-FRANCHE-COMTE
U3446410;U344641001;5.28178521;46.554597327;71209;FRONTENAUD;71;27;BOURGOGNE-FRANCHE-COMTE
U3446412;U344641201;5.288179754;46.290650139;1350;SAINT-ETIENNE-DU-BOIS;1;84;AUVERGNE-RHONE-ALPES
U3455010;U345501001;5.563931546;46.672164089;39300;LONS-LE-SAUNIER;39;27;BOURGOGNE-FRANCHE-COMTE
U3455020;U345502001;5.510813936;46.677087044;39362;MONTMOROT;39;27;BOURGOGNE-FRANCHE-COMTE
U3455030;U345503001;5.423408781;46.628069385;71506;SAVIGNY-EN-REVERMONT;71;27;BOURGOGNE-FRANCHE-COMTE
U3455050;U345505001;5.307843403;46.596980909;71379;SAGY;71;27;BOURGOGNE-FRANCHE-COMTE
U3464010;U346401001;5.219372012;46.629662597;71263;LOUHANS;71;27;BOURGOGNE-FRANCHE-COMTE
U3485310;U348531001;4.790924989;46.478487394;71035;BISSY-LA-MACONNAISE;71;27;BOURGOGNE-FRANCHE-COMTE
U4000001;U400000101;5.330753535;46.143007226;1197;JOURNANS;1;84;AUVERGNE-RHONE-ALPES
U4014010;U401401001;5.289964753;46.171511591;1254;MONTAGNAT;1;84;AUVERGNE-RHONE-ALPES
U4014020;U401402001;5.222298789;46.227058678;1053;BOURG-EN-BRESSE;1;84;AUVERGNE-RHONE-ALPES
U4054010;U405401001;5.108671397;46.400607013;1367;SAINT-JULIEN-SUR-REYSSOUZE;1;84;AUVERGNE-RHONE-ALPES
U4204010;U420401001;5.198749522;46.119578372;1211;LENT;1;84;AUVERGNE-RHONE-ALPES
U4216010;U421601001;5.141201476;46.192824866;1065;BUELLAS;1;84;AUVERGNE-RHONE-ALPES
U4234010;U423401001;4.980969303;46.225428252;1457;VONNAS;1;84;AUVERGNE-RHONE-ALPES
U4234020;U423402001;4.950840959;46.237236258;1046;BIZIAT;1;84;AUVERGNE-RHONE-ALPES
U4234020;U423402002;4.951800512;46.23611255;1046;BIZIAT;1;84;AUVERGNE-RHONE-ALPES
U4235010;U423501001;4.996907877;46.157087217;1272;NEUVILLE-LES-DAMES;1;84;AUVERGNE-RHONE-ALPES
U4300010;U430001001;4.830241937;46.296770588;71270;MACON;71;27;BOURGOGNE-FRANCHE-COMTE
U4300011;U430001101;4.850896579;46.341254427;71497;SANCE;71;27;BOURGOGNE-FRANCHE-COMTE
U4300011;U430001102;4.850896579;46.341254427;71497;SANCE;71;27;BOURGOGNE-FRANCHE-COMTE
U4300030;U430003001;4.798380152;46.157340833;69077;DRACE;69;84;AUVERGNE-RHONE-ALPES
U4305410;U430541001;4.765032394;46.301634506;71169;DAVAYE;71;27;BOURGOGNE-FRANCHE-COMTE
U4405010;U440501001;5.028446513;45.998314215;1443;VILLARS-LES-DOMBES;1;84;AUVERGNE-RHONE-ALPES
U4405020;U440502001;4.957533859;46.117265136;1093;CHATILLON-SUR-CHALARONNE;1;84;AUVERGNE-RHONE-ALPES
U4505010;U450501001;4.586590203;46.154461353;69018;BEAUJEU;69;84;AUVERGNE-RHONE-ALPES
U4506010;U450601001;4.662131602;46.156056274;69267;VILLIE-MORGON;69;84;AUVERGNE-RHONE-ALPES
U4515410;U451541001;4.738394594;46.071428393;69206;SAINT-GEORGES-DE-RENEINS;69;84;AUVERGNE-RHONE-ALPES
U4515420;U451542001;4.673608135;46.05938775;69197;SAINT-ETIENNE-DES-OULLIERES;69;84;AUVERGNE-RHONE-ALPES
U4525210;U452521001;4.73561094;45.986984504;69264;VILLEFRANCHE-SUR-SAONE;69;84;AUVERGNE-RHONE-ALPES
U4614010;U461401001;4.498868472;45.996624404;69039;CHAMELET;69;84;AUVERGNE-RHONE-ALPES
U4624010;U462401001;4.643269751;45.874208759;69050;CHATILLON;69;84;AUVERGNE-RHONE-ALPES
U4625010;U462501001;4.509704859;45.909278869;69239;SAINT-VERAND;69;84;AUVERGNE-RHONE-ALPES
U4635010;U463501001;4.600100499;45.810690963;69171;SAIN-BEL;69;84;AUVERGNE-RHONE-ALPES
U4636610;U463661001;4.602167235;45.83752883;69010;ARBRESLE;69;84;AUVERGNE-RHONE-ALPES
U4644010;U464401001;4.687732675;45.858710077;69121;LOZANNE;69;84;AUVERGNE-RHONE-ALPES
U4645510;U464551001;4.686314266;45.891588703;69140;MORANCE;69;84;AUVERGNE-RHONE-ALPES
U4645511;U464551101;4.729879156;45.887669973;69140;MORANCE;69;84;AUVERGNE-RHONE-ALPES
U4700010;U470001001;4.773170497;45.939988602;1427;TREVOUX;1;84;AUVERGNE-RHONE-ALPES
U4710010;U471001001;4.8349165;45.848786527;69068;COUZON-AU-MONT-D'OR;69;84;AUVERGNE-RHONE-ALPES
U4710010;U471001002;4.835490522;45.847056799;69068;COUZON-AU-MONT-D'OR;69;84;AUVERGNE-RHONE-ALPES
U4710010;U471001003;4.834336332;45.844517459;69068;COUZON-AU-MONT-D'OR;69;84;AUVERGNE-RHONE-ALPES
U4710010;U471001004;4.834336332;45.844517459;69068;COUZON-AU-MONT-D'OR;69;84;AUVERGNE-RHONE-ALPES
U4720020;U472002001;4.830534574;45.766053282;69123;LYON;69;84;AUVERGNE-RHONE-ALPES
V0002010;V000201001;6.859323241;45.915860508;74056;CHAMONIX-MONT-BLANC;74;84;AUVERGNE-RHONE-ALPES
V0002012;V000201201;6.868145305;45.919904553;74056;CHAMONIX-MONT-BLANC;74;84;AUVERGNE-RHONE-ALPES
V0002012;V000201202;6.868145305;45.919904553;74056;CHAMONIX-MONT-BLANC;74;84;AUVERGNE-RHONE-ALPES
V0002012;V000201203;6.868145305;45.919904553;74056;CHAMONIX-MONT-BLANC;74;84;AUVERGNE-RHONE-ALPES
V0010001;V001000101;6.769210673;45.930846156;74143;HOUCHES;74;84;AUVERGNE-RHONE-ALPES
V0020002;V002000201;6.702736638;45.906871143;74236;SAINT-GERVAIS-LES-BAINS;74;84;AUVERGNE-RHONE-ALPES
V0020002;V002000202;6.702727622;45.906860342;74236;SAINT-GERVAIS-LES-BAINS;74;84;AUVERGNE-RHONE-ALPES
V0032010;V003201001;6.641934883;45.940461634;74256;SALLANCHES;74;84;AUVERGNE-RHONE-ALPES
V0032012;V003201201;6.673404974;45.920242599;74208;PASSY;74;84;AUVERGNE-RHONE-ALPES
V0056410;V005641001;6.617518191;46.03076706;74159;MAGLAND;74;84;AUVERGNE-RHONE-ALPES
V0056510;V005651001;6.617410104;46.028534947;74159;MAGLAND;74;84;AUVERGNE-RHONE-ALPES
V0120002;V012000201;6.718719133;46.076179604;74258;SAMOENS;74;84;AUVERGNE-RHONE-ALPES
V0120002;V012000202;6.718719133;46.076179604;74258;SAMOENS;74;84;AUVERGNE-RHONE-ALPES
V0140002;V014000201;6.552017739;46.11422724;74183;MIEUSSY;74;84;AUVERGNE-RHONE-ALPES
V0140002;V014000202;6.551947242;46.114139306;74183;MIEUSSY;74;84;AUVERGNE-RHONE-ALPES
V0140003;V014000301;6.552017739;46.11422724;74183;MIEUSSY;74;84;AUVERGNE-RHONE-ALPES
V0154010;V015401001;6.497386575;46.118276897;74164;MARIGNIER;74;84;AUVERGNE-RHONE-ALPES
V0154010;V015401002;6.492433145;46.122559536;74164;MARIGNIER;74;84;AUVERGNE-RHONE-ALPES
V0155010;V015501001;6.475756168;46.136555707;74241;SAINT-JEOIRE;74;84;AUVERGNE-RHONE-ALPES
V0155010;V015501002;6.475824015;46.136461936;74241;SAINT-JEOIRE;74;84;AUVERGNE-RHONE-ALPES
V0205010;V020501001;6.456175611;46.064872523;74042;BONNEVILLE;74;84;AUVERGNE-RHONE-ALPES
V0205010;V020501002;6.455069475;46.068079004;74042;BONNEVILLE;74;84;AUVERGNE-RHONE-ALPES
V0205420;V020542001;6.418470415;45.936304423;74239;SAINT-JEAN-DE-SIXT;74;84;AUVERGNE-RHONE-ALPES
V0205422;V020542201;6.405936393;46.076794353;74042;BONNEVILLE;74;84;AUVERGNE-RHONE-ALPES
V0220002;V022000202;6.271047706;46.150604321;74220;REIGNIER-ESERY;74;84;AUVERGNE-RHONE-ALPES
V0235010;V023501001;6.272951834;46.169692218;74298;VETRAZ-MONTHOUX;74;84;AUVERGNE-RHONE-ALPES
V0235020;V023502001;6.320774188;46.165726497;74040;BONNE;74;84;AUVERGNE-RHONE-ALPES
V0245610;V024561001;6.066317751;46.140267216;74243;SAINT-JULIEN-EN-GENEVOIS;74;84;AUVERGNE-RHONE-ALPES
